Time,Node-Strength-Variance,P1_Strategy1-Mean,P1_Strategy1-Variance,P1_Strategy2-Mean,P1_Strategy2-Variance,P2_Strategy1-Mean,P2_Strategy1-Variance,P2_Strategy2-Mean,P2_Strategy2-Variance,0-0,0-1,1-0,1-1
255,1.480,0.853,0.046,0.147,0.046,0.422,0.107,0.578,0.107,0.090,0.762,0.021,0.126
256,1.480,0.854,0.046,0.146,0.046,0.422,0.106,0.578,0.106,0.091,0.762,0.021,0.126
257,1.477,0.854,0.045,0.146,0.045,0.421,0.106,0.579,0.106,0.091,0.764,0.020,0.126
258,1.476,0.855,0.044,0.145,0.044,0.419,0.106,0.581,0.106,0.090,0.765,0.020,0.125
259,1.478,0.855,0.045,0.145,0.045,0.418,0.107,0.582,0.107,0.089,0.766,0.020,0.125
260,1.490,0.856,0.045,0.144,0.045,0.418,0.107,0.582,0.107,0.087,0.769,0.019,0.125
261,1.496,0.857,0.043,0.143,0.043,0.417,0.107,0.583,0.107,0.086,0.771,0.019,0.124
262,1.498,0.858,0.042,0.142,0.042,0.417,0.108,0.583,0.108,0.085,0.773,0.018,0.123
263,1.516,0.859,0.042,0.141,0.042,0.417,0.108,0.583,0.108,0.084,0.775,0.018,0.123
264,1.511,0.859,0.043,0.141,0.043,0.415,0.108,0.585,0.108,0.083,0.776,0.018,0.123
265,1.505,0.859,0.044,0.141,0.044,0.413,0.107,0.587,0.107,0.082,0.777,0.018,0.123
266,1.512,0.859,0.044,0.141,0.044,0.414,0.107,0.586,0.107,0.082,0.777,0.018,0.123
267,1.526,0.859,0.043,0.141,0.043,0.414,0.108,0.586,0.108,0.081,0.778,0.018,0.124
268,1.530,0.859,0.044,0.141,0.044,0.413,0.108,0.587,0.108,0.080,0.779,0.018,0.124
269,1.528,0.858,0.044,0.142,0.044,0.411,0.107,0.589,0.107,0.079,0.779,0.018,0.124
270,1.527,0.859,0.044,0.141,0.044,0.411,0.108,0.589,0.108,0.079,0.781,0.018,0.123
271,1.531,0.859,0.044,0.141,0.044,0.409,0.107,0.591,0.107,0.078,0.781,0.018,0.124
272,1.542,0.860,0.043,0.140,0.043,0.409,0.108,0.591,0.108,0.076,0.783,0.017,0.123
273,1.549,0.860,0.043,0.140,0.043,0.408,0.108,0.592,0.108,0.075,0.785,0.017,0.123
274,1.556,0.862,0.041,0.138,0.041,0.408,0.108,0.592,0.108,0.075,0.788,0.016,0.121
275,1.554,0.863,0.040,0.137,0.040,0.407,0.108,0.593,0.108,0.074,0.789,0.016,0.120
276,1.552,0.864,0.040,0.136,0.040,0.406,0.108,0.594,0.108,0.073,0.791,0.016,0.120
277,1.555,0.863,0.041,0.137,0.041,0.405,0.108,0.595,0.108,0.073,0.791,0.016,0.120
278,1.552,0.863,0.040,0.137,0.040,0.404,0.108,0.596,0.108,0.072,0.791,0.016,0.120
279,1.548,0.864,0.040,0.136,0.040,0.404,0.109,0.596,0.109,0.072,0.793,0.016,0.120
280,1.552,0.865,0.040,0.135,0.040,0.405,0.109,0.595,0.109,0.072,0.793,0.016,0.119
281,1.555,0.864,0.040,0.136,0.040,0.405,0.109,0.595,0.109,0.071,0.793,0.016,0.120
282,1.547,0.864,0.040,0.136,0.040,0.404,0.109,0.596,0.109,0.070,0.794,0.016,0.120
283,1.554,0.865,0.039,0.135,0.039,0.404,0.109,0.596,0.109,0.070,0.796,0.015,0.119
284,1.558,0.866,0.039,0.134,0.039,0.403,0.109,0.597,0.109,0.069,0.797,0.015,0.119
285,1.559,0.866,0.039,0.134,0.039,0.403,0.110,0.597,0.110,0.068,0.797,0.015,0.119
286,1.556,0.865,0.039,0.135,0.039,0.405,0.109,0.595,0.109,0.074,0.790,0.016,0.119
287,1.560,0.865,0.039,0.135,0.039,0.404,0.109,0.596,0.109,0.074,0.791,0.016,0.119
288,1.566,0.865,0.039,0.135,0.039,0.403,0.109,0.597,0.109,0.073,0.792,0.016,0.119
289,1.574,0.865,0.039,0.135,0.039,0.403,0.110,0.597,0.110,0.072,0.793,0.016,0.120
290,1.581,0.865,0.039,0.135,0.039,0.402,0.110,0.598,0.110,0.071,0.795,0.015,0.119
291,1.586,0.866,0.039,0.134,0.039,0.402,0.110,0.598,0.110,0.070,0.796,0.015,0.119
292,1.578,0.867,0.037,0.133,0.037,0.401,0.110,0.599,0.110,0.069,0.798,0.015,0.118
293,1.587,0.868,0.037,0.132,0.037,0.400,0.110,0.600,0.110,0.068,0.799,0.014,0.118
294,1.583,0.869,0.036,0.131,0.036,0.400,0.110,0.600,0.110,0.069,0.800,0.014,0.117
295,1.590,0.868,0.036,0.132,0.036,0.403,0.108,0.597,0.108,0.080,0.788,0.016,0.116
296,1.596,0.869,0.035,0.131,0.035,0.403,0.108,0.597,0.108,0.080,0.790,0.016,0.115
297,1.592,0.870,0.035,0.130,0.035,0.401,0.108,0.599,0.108,0.079,0.791,0.016,0.114
298,1.604,0.870,0.035,0.130,0.035,0.402,0.108,0.598,0.108,0.078,0.792,0.016,0.114
299,1.607,0.872,0.033,0.128,0.033,0.401,0.108,0.599,0.108,0.078,0.794,0.015,0.112
300,1.610,0.873,0.034,0.127,0.034,0.402,0.107,0.598,0.107,0.078,0.795,0.015,0.112
301,1.621,0.875,0.033,0.125,0.033,0.402,0.108,0.598,0.108,0.076,0.798,0.015,0.111
302,1.614,0.875,0.033,0.125,0.033,0.401,0.108,0.599,0.108,0.076,0.799,0.015,0.110
303,1.612,0.875,0.033,0.125,0.033,0.400,0.108,0.600,0.108,0.075,0.800,0.015,0.111
304,1.613,0.875,0.033,0.125,0.033,0.400,0.108,0.600,0.108,0.074,0.802,0.014,0.110
305,1.610,0.876,0.033,0.124,0.033,0.399,0.108,0.601,0.108,0.073,0.803,0.014,0.110
306,1.613,0.876,0.033,0.124,0.033,0.398,0.108,0.602,0.108,0.072,0.804,0.014,0.110
307,1.606,0.878,0.032,0.122,0.032,0.397,0.108,0.603,0.108,0.072,0.806,0.014,0.108
308,1.613,0.879,0.032,0.121,0.032,0.397,0.108,0.603,0.108,0.071,0.808,0.013,0.107
309,1.612,0.880,0.031,0.120,0.031,0.397,0.109,0.603,0.109,0.070,0.810,0.013,0.107
310,1.606,0.881,0.030,0.119,0.030,0.396,0.109,0.604,0.109,0.069,0.811,0.013,0.106
311,1.604,0.880,0.030,0.120,0.030,0.395,0.109,0.605,0.109,0.069,0.812,0.013,0.107
312,1.607,0.881,0.030,0.119,0.030,0.396,0.108,0.604,0.108,0.069,0.812,0.013,0.106
313,1.595,0.881,0.030,0.119,0.030,0.397,0.108,0.603,0.108,0.069,0.812,0.013,0.106
314,1.598,0.882,0.030,0.118,0.030,0.396,0.108,0.604,0.108,0.069,0.813,0.013,0.105
315,1.608,0.882,0.030,0.118,0.030,0.398,0.107,0.602,0.107,0.072,0.810,0.013,0.104
316,1.618,0.883,0.030,0.117,0.030,0.398,0.107,0.602,0.107,0.071,0.812,0.013,0.104
317,1.620,0.883,0.031,0.117,0.031,0.397,0.107,0.603,0.107,0.070,0.813,0.013,0.104
318,1.621,0.883,0.031,0.117,0.031,0.396,0.107,0.604,0.107,0.069,0.814,0.013,0.104
319,1.625,0.884,0.031,0.116,0.031,0.396,0.107,0.604,0.107,0.069,0.815,0.013,0.104
320,1.620,0.884,0.031,0.116,0.031,0.395,0.107,0.605,0.107,0.068,0.816,0.012,0.103
321,1.632,0.885,0.031,0.115,0.031,0.394,0.107,0.606,0.107,0.067,0.818,0.012,0.103
322,1.633,0.886,0.030,0.114,0.030,0.393,0.107,0.607,0.107,0.066,0.820,0.012,0.102
323,1.638,0.886,0.030,0.114,0.030,0.393,0.107,0.607,0.107,0.065,0.821,0.012,0.102
324,1.646,0.887,0.030,0.113,0.030,0.395,0.107,0.605,0.107,0.065,0.822,0.012,0.101
325,1.651,0.887,0.030,0.113,0.030,0.394,0.107,0.606,0.107,0.064,0.823,0.012,0.101
326,1.650,0.888,0.030,0.112,0.030,0.394,0.107,0.606,0.107,0.064,0.824,0.012,0.100
327,1.649,0.888,0.030,0.112,0.030,0.393,0.107,0.607,0.107,0.063,0.825,0.012,0.100
328,1.648,0.888,0.030,0.112,0.030,0.392,0.107,0.608,0.107,0.063,0.825,0.012,0.100
329,1.647,0.890,0.029,0.110,0.029,0.392,0.107,0.608,0.107,0.062,0.828,0.011,0.099
330,1.639,0.890,0.029,0.110,0.029,0.391,0.108,0.609,0.108,0.061,0.829,0.011,0.099
331,1.646,0.890,0.028,0.110,0.028,0.391,0.108,0.609,0.108,0.061,0.829,0.011,0.099
332,1.658,0.889,0.029,0.111,0.029,0.391,0.108,0.609,0.108,0.059,0.829,0.011,0.100
333,1.659,0.889,0.029,0.111,0.029,0.390,0.108,0.610,0.108,0.059,0.830,0.011,0.100
334,1.663,0.891,0.028,0.109,0.028,0.390,0.108,0.610,0.108,0.058,0.833,0.011,0.099
335,1.668,0.890,0.028,0.110,0.028,0.389,0.108,0.611,0.108,0.058,0.833,0.010,0.099
336,1.665,0.891,0.029,0.109,0.029,0.388,0.108,0.612,0.108,0.057,0.834,0.010,0.099
337,1.656,0.891,0.028,0.109,0.028,0.388,0.109,0.612,0.109,0.057,0.835,0.010,0.098
338,1.657,0.892,0.028,0.108,0.028,0.387,0.109,0.613,0.109,0.056,0.836,0.010,0.098
339,1.666,0.892,0.028,0.108,0.028,0.387,0.109,0.613,0.109,0.055,0.837,0.010,0.097
340,1.673,0.892,0.029,0.108,0.029,0.388,0.109,0.612,0.109,0.055,0.837,0.010,0.097
341,1.679,0.893,0.029,0.107,0.029,0.387,0.109,0.613,0.109,0.054,0.838,0.010,0.097
342,1.692,0.892,0.029,0.108,0.029,0.387,0.109,0.613,0.109,0.054,0.838,0.010,0.098
343,1.700,0.893,0.028,0.107,0.028,0.387,0.109,0.613,0.109,0.053,0.840,0.010,0.097
344,1.716,0.894,0.028,0.106,0.028,0.388,0.110,0.612,0.110,0.052,0.841,0.010,0.097
345,1.725,0.894,0.028,0.106,0.028,0.388,0.110,0.612,0.110,0.052,0.842,0.009,0.096
346,1.723,0.894,0.028,0.106,0.028,0.387,0.110,0.613,0.110,0.052,0.842,0.009,0.097
347,1.710,0.894,0.028,0.106,0.028,0.386,0.110,0.614,0.110,0.051,0.842,0.009,0.097
348,1.713,0.894,0.028,0.106,0.028,0.388,0.109,0.612,0.109,0.052,0.842,0.009,0.096
349,1.709,0.893,0.029,0.107,0.029,0.388,0.110,0.612,0.110,0.051,0.842,0.009,0.098
350,1.711,0.893,0.029,0.107,0.029,0.387,0.110,0.613,0.110,0.051,0.843,0.009,0.097
351,1.704,0.894,0.028,0.106,0.028,0.387,0.110,0.613,0.110,0.050,0.844,0.009,0.096
352,1.703,0.895,0.027,0.105,0.027,0.387,0.110,0.613,0.110,0.050,0.845,0.009,0.096
353,1.700,0.896,0.026,0.104,0.026,0.386,0.110,0.614,0.110,0.050,0.846,0.009,0.095
354,1.703,0.896,0.026,0.104,0.026,0.386,0.110,0.614,0.110,0.049,0.847,0.009,0.095
355,1.705,0.897,0.026,0.103,0.026,0.385,0.110,0.615,0.110,0.049,0.848,0.009,0.094
356,1.705,0.896,0.026,0.104,0.026,0.385,0.110,0.615,0.110,0.049,0.847,0.009,0.095
357,1.706,0.896,0.027,0.104,0.027,0.384,0.110,0.616,0.110,0.048,0.848,0.009,0.095
358,1.709,0.897,0.027,0.103,0.027,0.384,0.110,0.616,0.110,0.048,0.849,0.008,0.095
359,1.708,0.897,0.026,0.103,0.026,0.384,0.111,0.616,0.111,0.048,0.850,0.008,0.095
360,1.700,0.899,0.025,0.101,0.025,0.383,0.110,0.617,0.110,0.048,0.851,0.008,0.093
361,1.694,0.900,0.024,0.100,0.024,0.383,0.110,0.617,0.110,0.047,0.852,0.008,0.092
362,1.695,0.899,0.025,0.101,0.025,0.381,0.109,0.619,0.109,0.047,0.852,0.009,0.093
363,1.694,0.900,0.024,0.100,0.024,0.381,0.109,0.619,0.109,0.047,0.853,0.008,0.092
364,1.694,0.901,0.023,0.099,0.023,0.380,0.109,0.620,0.109,0.047,0.854,0.008,0.091
365,1.696,0.901,0.023,0.099,0.023,0.380,0.110,0.620,0.110,0.046,0.855,0.008,0.091
366,1.701,0.902,0.023,0.098,0.023,0.380,0.110,0.620,0.110,0.046,0.856,0.008,0.090
367,1.715,0.902,0.023,0.098,0.023,0.379,0.110,0.621,0.110,0.046,0.857,0.008,0.090
368,1.729,0.903,0.023,0.097,0.023,0.380,0.110,0.620,0.110,0.045,0.858,0.008,0.089
369,1.728,0.903,0.023,0.097,0.023,0.380,0.110,0.620,0.110,0.045,0.858,0.008,0.089
370,1.730,0.903,0.023,0.097,0.023,0.381,0.111,0.619,0.111,0.044,0.859,0.008,0.089
371,1.736,0.903,0.023,0.097,0.023,0.381,0.111,0.619,0.111,0.044,0.859,0.008,0.089
372,1.731,0.902,0.023,0.098,0.023,0.381,0.110,0.619,0.110,0.044,0.858,0.008,0.090
373,1.727,0.903,0.024,0.097,0.024,0.381,0.111,0.619,0.111,0.043,0.859,0.008,0.090
374,1.729,0.903,0.024,0.097,0.024,0.381,0.111,0.619,0.111,0.043,0.860,0.008,0.090
375,1.736,0.903,0.023,0.097,0.023,0.381,0.111,0.619,0.111,0.043,0.861,0.008,0.089
376,1.744,0.903,0.023,0.097,0.023,0.380,0.111,0.620,0.111,0.042,0.861,0.008,0.089
377,1.748,0.904,0.023,0.096,0.023,0.380,0.111,0.620,0.111,0.042,0.862,0.007,0.089
378,1.757,0.904,0.023,0.096,0.023,0.380,0.111,0.620,0.111,0.042,0.863,0.007,0.088
379,1.752,0.904,0.024,0.096,0.024,0.381,0.111,0.619,0.111,0.041,0.863,0.007,0.088
380,1.754,0.904,0.024,0.096,0.024,0.381,0.111,0.619,0.111,0.041,0.863,0.007,0.089
381,1.756,0.905,0.024,0.095,0.024,0.380,0.112,0.620,0.112,0.041,0.864,0.007,0.088
382,1.754,0.905,0.024,0.095,0.024,0.380,0.112,0.620,0.112,0.041,0.865,0.007,0.088
383,1.754,0.906,0.024,0.094,0.024,0.379,0.112,0.621,0.112,0.040,0.865,0.007,0.087
384,1.751,0.906,0.023,0.094,0.023,0.379,0.112,0.621,0.112,0.040,0.866,0.007,0.087
385,1.750,0.906,0.023,0.094,0.023,0.379,0.112,0.621,0.112,0.040,0.866,0.007,0.087
386,1.748,0.906,0.024,0.094,0.024,0.378,0.112,0.622,0.112,0.040,0.866,0.007,0.087
387,1.740,0.906,0.024,0.094,0.024,0.377,0.112,0.623,0.112,0.040,0.867,0.007,0.087
388,1.753,0.907,0.023,0.093,0.023,0.377,0.112,0.623,0.112,0.039,0.867,0.007,0.087
389,1.748,0.908,0.023,0.092,0.023,0.376,0.112,0.624,0.112,0.039,0.868,0.007,0.086
390,1.748,0.908,0.022,0.092,0.022,0.376,0.112,0.624,0.112,0.039,0.869,0.006,0.085
391,1.749,0.909,0.022,0.091,0.022,0.375,0.112,0.625,0.112,0.039,0.870,0.006,0.085
392,1.752,0.909,0.021,0.091,0.021,0.375,0.112,0.625,0.112,0.038,0.871,0.006,0.084
393,1.760,0.909,0.021,0.091,0.021,0.375,0.112,0.625,0.112,0.038,0.871,0.006,0.085
394,1.758,0.909,0.022,0.091,0.022,0.374,0.112,0.626,0.112,0.038,0.871,0.006,0.085
395,1.762,0.909,0.022,0.091,0.022,0.375,0.113,0.625,0.113,0.037,0.871,0.006,0.085
396,1.767,0.909,0.022,0.091,0.022,0.374,0.112,0.626,0.112,0.037,0.872,0.006,0.085
397,1.775,0.909,0.022,0.091,0.022,0.374,0.113,0.626,0.113,0.037,0.873,0.006,0.085
398,1.776,0.910,0.022,0.090,0.022,0.374,0.113,0.626,0.113,0.036,0.873,0.006,0.084
399,1.775,0.909,0.023,0.091,0.023,0.373,0.113,0.627,0.113,0.036,0.873,0.006,0.085
400,1.778,0.910,0.023,0.090,0.023,0.373,0.113,0.627,0.113,0.036,0.874,0.006,0.084
401,1.790,0.911,0.022,0.089,0.022,0.373,0.113,0.627,0.113,0.035,0.875,0.006,0.084
402,1.792,0.911,0.022,0.089,0.022,0.373,0.112,0.627,0.112,0.036,0.876,0.006,0.083
403,1.786,0.912,0.021,0.088,0.021,0.372,0.112,0.628,0.112,0.036,0.876,0.006,0.082
404,1.789,0.913,0.021,0.087,0.021,0.372,0.112,0.628,0.112,0.036,0.877,0.005,0.082
405,1.787,0.913,0.021,0.087,0.021,0.371,0.112,0.629,0.112,0.035,0.877,0.005,0.082
406,1.791,0.914,0.021,0.086,0.021,0.371,0.112,0.629,0.112,0.035,0.879,0.005,0.081
407,1.791,0.915,0.020,0.085,0.020,0.371,0.112,0.629,0.112,0.035,0.880,0.005,0.080
408,1.800,0.916,0.019,0.084,0.019,0.371,0.112,0.629,0.112,0.035,0.881,0.005,0.079
409,1.793,0.916,0.020,0.084,0.020,0.370,0.112,0.630,0.112,0.035,0.881,0.005,0.079
410,1.800,0.917,0.019,0.083,0.019,0.370,0.112,0.630,0.112,0.035,0.883,0.005,0.078
411,1.807,0.918,0.018,0.082,0.018,0.370,0.112,0.630,0.112,0.034,0.884,0.005,0.077
412,1.809,0.917,0.019,0.083,0.019,0.370,0.112,0.630,0.112,0.034,0.883,0.005,0.078
413,1.814,0.918,0.018,0.082,0.018,0.370,0.112,0.630,0.112,0.034,0.884,0.005,0.078
414,1.812,0.918,0.019,0.082,0.019,0.370,0.112,0.630,0.112,0.033,0.884,0.005,0.078
415,1.812,0.917,0.019,0.083,0.019,0.369,0.112,0.631,0.112,0.033,0.884,0.005,0.078
416,1.827,0.918,0.018,0.082,0.018,0.369,0.112,0.631,0.112,0.033,0.885,0.005,0.078
417,1.836,0.919,0.018,0.081,0.018,0.369,0.112,0.631,0.112,0.033,0.886,0.004,0.077
418,1.841,0.919,0.018,0.081,0.018,0.370,0.112,0.630,0.112,0.034,0.885,0.005,0.077
419,1.842,0.919,0.017,0.081,0.017,0.370,0.112,0.630,0.112,0.033,0.886,0.004,0.076
420,1.837,0.919,0.018,0.081,0.018,0.369,0.112,0.631,0.112,0.033,0.886,0.004,0.077
421,1.836,0.919,0.017,0.081,0.017,0.369,0.112,0.631,0.112,0.033,0.886,0.004,0.076
422,1.832,0.919,0.017,0.081,0.017,0.369,0.112,0.631,0.112,0.033,0.886,0.004,0.077
423,1.838,0.919,0.018,0.081,0.018,0.369,0.112,0.631,0.112,0.033,0.886,0.004,0.077
424,1.844,0.919,0.017,0.081,0.017,0.369,0.112,0.631,0.112,0.032,0.887,0.004,0.077
425,1.850,0.920,0.017,0.080,0.017,0.369,0.113,0.631,0.113,0.032,0.887,0.004,0.076
426,1.851,0.920,0.017,0.080,0.017,0.369,0.112,0.631,0.112,0.033,0.888,0.004,0.076
427,1.858,0.921,0.016,0.079,0.016,0.368,0.113,0.632,0.113,0.032,0.889,0.004,0.075
428,1.858,0.920,0.017,0.080,0.017,0.368,0.113,0.632,0.113,0.032,0.888,0.004,0.076
429,1.859,0.920,0.017,0.080,0.017,0.367,0.112,0.633,0.112,0.032,0.888,0.004,0.076
430,1.853,0.920,0.017,0.080,0.017,0.367,0.112,0.633,0.112,0.032,0.888,0.004,0.076
431,1.851,0.920,0.017,0.080,0.017,0.367,0.112,0.633,0.112,0.032,0.888,0.004,0.077
432,1.841,0.919,0.017,0.081,0.017,0.366,0.112,0.634,0.112,0.032,0.887,0.004,0.077
433,1.842,0.920,0.017,0.080,0.017,0.366,0.112,0.634,0.112,0.032,0.888,0.004,0.076
434,1.835,0.920,0.017,0.080,0.017,0.365,0.113,0.635,0.113,0.031,0.888,0.004,0.076
435,1.844,0.920,0.017,0.080,0.017,0.365,0.113,0.635,0.113,0.031,0.889,0.004,0.076
436,1.844,0.921,0.017,0.079,0.017,0.365,0.113,0.635,0.113,0.031,0.890,0.004,0.076
437,1.840,0.920,0.017,0.080,0.017,0.365,0.113,0.635,0.113,0.031,0.890,0.004,0.076
438,1.840,0.921,0.017,0.079,0.017,0.365,0.113,0.635,0.113,0.030,0.890,0.004,0.076
439,1.837,0.921,0.017,0.079,0.017,0.364,0.113,0.636,0.113,0.030,0.891,0.004,0.075
440,1.834,0.922,0.016,0.078,0.016,0.364,0.113,0.636,0.113,0.030,0.892,0.004,0.075
441,1.831,0.922,0.016,0.078,0.016,0.364,0.113,0.636,0.113,0.030,0.892,0.004,0.075
442,1.831,0.921,0.016,0.079,0.016,0.364,0.113,0.636,0.113,0.030,0.892,0.004,0.075
443,1.834,0.922,0.016,0.078,0.016,0.363,0.113,0.637,0.113,0.030,0.892,0.003,0.075
444,1.830,0.921,0.017,0.079,0.017,0.363,0.113,0.637,0.113,0.030,0.891,0.003,0.076
445,1.835,0.921,0.017,0.079,0.017,0.363,0.113,0.637,0.113,0.029,0.891,0.003,0.076
446,1.830,0.921,0.016,0.079,0.016,0.363,0.113,0.637,0.113,0.029,0.892,0.003,0.075
447,1.841,0.922,0.017,0.078,0.017,0.361,0.112,0.639,0.112,0.029,0.893,0.004,0.075
448,1.853,0.922,0.017,0.078,0.017,0.361,0.112,0.639,0.112,0.029,0.893,0.003,0.075
449,1.849,0.922,0.016,0.078,0.016,0.361,0.112,0.639,0.112,0.028,0.894,0.003,0.074
450,1.853,0.922,0.017,0.078,0.017,0.361,0.112,0.639,0.112,0.028,0.894,0.003,0.075
451,1.847,0.923,0.016,0.077,0.016,0.361,0.113,0.639,0.113,0.028,0.895,0.003,0.074
452,1.851,0.923,0.016,0.077,0.016,0.361,0.113,0.639,0.113,0.028,0.895,0.003,0.073
453,1.861,0.924,0.016,0.076,0.016,0.361,0.113,0.639,0.113,0.028,0.897,0.003,0.073
454,1.870,0.925,0.015,0.075,0.015,0.361,0.113,0.639,0.113,0.027,0.897,0.003,0.072
455,1.865,0.925,0.015,0.075,0.015,0.360,0.113,0.640,0.113,0.027,0.898,0.003,0.072
456,1.871,0.925,0.015,0.075,0.015,0.360,0.113,0.640,0.113,0.027,0.898,0.003,0.072
457,1.867,0.925,0.015,0.075,0.015,0.360,0.113,0.640,0.113,0.027,0.898,0.003,0.072
458,1.872,0.926,0.015,0.074,0.015,0.359,0.113,0.641,0.113,0.027,0.899,0.003,0.071
459,1.861,0.926,0.016,0.074,0.016,0.358,0.113,0.642,0.113,0.027,0.899,0.003,0.071
460,1.858,0.924,0.016,0.076,0.016,0.358,0.113,0.642,0.113,0.027,0.898,0.003,0.072
461,1.863,0.925,0.015,0.075,0.015,0.357,0.113,0.643,0.113,0.027,0.898,0.003,0.072
462,1.864,0.925,0.016,0.075,0.016,0.357,0.113,0.643,0.113,0.026,0.899,0.003,0.071
463,1.867,0.926,0.015,0.074,0.015,0.357,0.113,0.643,0.113,0.026,0.900,0.003,0.071
464,1.873,0.927,0.015,0.073,0.015,0.357,0.113,0.643,0.113,0.026,0.901,0.003,0.070
465,1.872,0.927,0.015,0.073,0.015,0.357,0.113,0.643,0.113,0.026,0.901,0.003,0.070
466,1.868,0.927,0.015,0.073,0.015,0.356,0.113,0.644,0.113,0.026,0.901,0.003,0.070
467,1.866,0.928,0.015,0.072,0.015,0.356,0.113,0.644,0.113,0.026,0.902,0.003,0.069
468,1.871,0.927,0.015,0.073,0.015,0.356,0.113,0.644,0.113,0.026,0.902,0.003,0.070
469,1.875,0.927,0.015,0.073,0.015,0.355,0.113,0.645,0.113,0.025,0.902,0.003,0.070
470,1.857,0.928,0.015,0.072,0.015,0.354,0.113,0.646,0.113,0.025,0.902,0.003,0.070
471,1.858,0.928,0.016,0.072,0.016,0.354,0.113,0.646,0.113,0.025,0.903,0.003,0.069
472,1.861,0.928,0.016,0.072,0.016,0.354,0.113,0.646,0.113,0.025,0.902,0.003,0.069
473,1.865,0.928,0.016,0.072,0.016,0.354,0.113,0.646,0.113,0.025,0.903,0.003,0.069
474,1.856,0.928,0.016,0.072,0.016,0.353,0.113,0.647,0.113,0.025,0.903,0.003,0.069
475,1.855,0.929,0.016,0.071,0.016,0.353,0.113,0.647,0.113,0.025,0.904,0.003,0.068
476,1.859,0.930,0.015,0.070,0.015,0.353,0.113,0.647,0.113,0.025,0.905,0.003,0.068
477,1.861,0.931,0.015,0.069,0.015,0.353,0.113,0.647,0.113,0.025,0.906,0.003,0.067
478,1.860,0.931,0.014,0.069,0.014,0.353,0.113,0.647,0.113,0.024,0.907,0.003,0.066
479,1.864,0.931,0.015,0.069,0.015,0.353,0.113,0.647,0.113,0.024,0.907,0.003,0.066
480,1.863,0.932,0.014,0.068,0.014,0.353,0.113,0.647,0.113,0.024,0.908,0.003,0.066
481,1.862,0.933,0.014,0.067,0.014,0.353,0.113,0.647,0.113,0.024,0.909,0.002,0.065
482,1.861,0.933,0.014,0.067,0.014,0.352,0.113,0.648,0.113,0.024,0.909,0.002,0.064
483,1.858,0.934,0.013,0.066,0.013,0.352,0.113,0.648,0.113,0.024,0.910,0.002,0.064
484,1.861,0.934,0.013,0.066,0.013,0.352,0.113,0.648,0.113,0.024,0.910,0.002,0.064
485,1.862,0.935,0.013,0.065,0.013,0.352,0.113,0.648,0.113,0.024,0.911,0.002,0.063
486,1.860,0.935,0.013,0.065,0.013,0.352,0.113,0.648,0.113,0.023,0.911,0.002,0.063
487,1.870,0.935,0.013,0.065,0.013,0.352,0.113,0.648,0.113,0.023,0.911,0.002,0.063
488,1.872,0.934,0.013,0.066,0.013,0.351,0.113,0.649,0.113,0.023,0.911,0.002,0.063
489,1.868,0.935,0.013,0.065,0.013,0.351,0.114,0.649,0.114,0.023,0.912,0.002,0.063
490,1.859,0.936,0.012,0.064,0.012,0.351,0.114,0.649,0.114,0.023,0.913,0.002,0.062
491,1.850,0.937,0.012,0.063,0.012,0.350,0.114,0.650,0.114,0.023,0.913,0.002,0.061
492,1.853,0.936,0.012,0.064,0.012,0.350,0.114,0.650,0.114,0.023,0.913,0.002,0.062
493,1.850,0.936,0.013,0.064,0.013,0.350,0.114,0.650,0.114,0.023,0.914,0.002,0.061
494,1.848,0.937,0.013,0.063,0.013,0.351,0.114,0.649,0.114,0.023,0.914,0.002,0.061
495,1.854,0.937,0.012,0.063,0.012,0.350,0.114,0.650,0.114,0.023,0.914,0.002,0.061
496,1.859,0.937,0.012,0.063,0.012,0.350,0.114,0.650,0.114,0.023,0.915,0.002,0.061
497,1.864,0.938,0.012,0.062,0.012,0.350,0.114,0.650,0.114,0.022,0.915,0.002,0.060
498,1.863,0.938,0.011,0.062,0.011,0.350,0.114,0.650,0.114,0.022,0.916,0.002,0.060
499,1.864,0.938,0.011,0.062,0.011,0.350,0.115,0.650,0.115,0.022,0.916,0.002,0.060
500,1.875,0.938,0.011,0.062,0.011,0.350,0.115,0.650,0.115,0.022,0.916,0.002,0.060
501,1.873,0.939,0.011,0.061,0.011,0.349,0.115,0.651,0.115,0.022,0.917,0.002,0.059
502,1.870,0.939,0.011,0.061,0.011,0.349,0.115,0.651,0.115,0.022,0.917,0.002,0.059
503,1.865,0.940,0.011,0.060,0.011,0.349,0.115,0.651,0.115,0.022,0.918,0.002,0.059
504,1.874,0.940,0.011,0.060,0.011,0.349,0.115,0.651,0.115,0.022,0.918,0.002,0.058
505,1.870,0.940,0.011,0.060,0.011,0.350,0.114,0.650,0.114,0.022,0.918,0.002,0.058
506,1.875,0.940,0.011,0.060,0.011,0.350,0.114,0.650,0.114,0.022,0.918,0.002,0.058
507,1.872,0.940,0.011,0.060,0.011,0.350,0.114,0.650,0.114,0.022,0.918,0.002,0.058
508,1.872,0.941,0.010,0.059,0.010,0.349,0.114,0.651,0.114,0.022,0.919,0.002,0.057
509,1.874,0.942,0.010,0.058,0.010,0.349,0.114,0.651,0.114,0.022,0.919,0.002,0.056
510,1.882,0.941,0.010,0.059,0.010,0.349,0.114,0.651,0.114,0.022,0.919,0.002,0.057
